date,lat,lng,year,month,day,hour,location,pincode,region,CO,NO2,OZONE,SO2,PM25,PM10,AQI,temperature,humidity,dewPoint,apparentTemperature,precipIntensity,pressure,surfacePressure,cloudCover,windSpeed,windBearing,windGust,loc_key,loc_id
2025-09-05 06:00:00.000000,28.5626,77.2686,2025,9,5,6,"New Friends Colony SO, DELHI, 110025",,,0.3118,3.8282,29.1715,0.8611,14.7315,18.2602,56,30.6,72,25.0,36.2,0.0,1005.0,981.0,100,3.61,85,12.6,28.5674621_77.26913259999999,1.455872916574363e19
2025-09-05 06:00:00.000000,28.5933,77.2507,2025,9,5,6,"Hazrat Nizamuddin SO, DELHI, 110013",,,0.3096,4.1857,25.8626,0.8114,15.1692,17.9789,57,30.6,72,25.0,36.2,0.0,1005.0,981.6,100,3.61,85,12.6,28.5888951_77.2534096,1.2512935980112433e19
2025-09-05 06:00:00.000000,28.6119,77.2194,2025,9,5,6,"Nirman Bhawan SO, DELHI, 110011",,,0.3047,3.715,26.6638,0.7945,15.7118,17.3719,59,30.6,73,25.2,36.3,0.0,1005.0,980.9,100,3.64,81,12.4,28.610753_77.2152263,1.9812532407513009e18
2025-09-05 06:00:00.000000,28.6127,77.2773,2025,9,5,6,"Anand Vihar SO, DELHI, 110092",,,0.3211,4.8749,23.4327,0.8325,16.0164,16.5537,59,30.8,72,25.3,36.8,0.1,1005.0,981.8,97,3.5,88,12.1,28.6530481_77.30824249999999,1.505554291168166e19
2025-09-05 06:00:00.000000,28.6141527,77.1959622,2025,9,5,6,,,,2.206,9.888,0.005,2.019,22.307,80.708,75,78.0,92,51.6,78.0,0.0,1005.0,1010.0,0,0.92,111,6.11,,
2025-09-05 06:00:00.000000,28.6266,77.1167,2025,9,5,6,"Rajouri Market S.O, DELHI, 110027",,,0.3218,3.9694,27.4606,0.8261,16.5777,18.1763,60,30.7,70,24.7,36.4,0.0,1004.9,980.3,57,3.59,81,13.0,28.6456877_77.12002059999999,4.900612448981751e18
2025-09-05 06:00:00.000000,28.6271,77.2167,2025,9,5,6,"Janpath SO, DELHI, 110001",,,0.3178,3.8703,27.8018,0.8419,15.4879,16.96,58,30.8,72,25.2,36.7,0.0,1005.0,980.8,82,3.42,83,11.5,28.6278172_77.2189594,1.1558560383593892e19
2025-09-05 06:00:00.000000,28.6315,77.2167,2025,9,5,6,"CAT EXTENSION COUNTER, DELHI, 110001",,,0.3091,4.0291,27.4897,0.8034,15.2739,16.2423,58,30.7,72,25.1,36.7,0.0,1005.0,980.4,82,3.42,83,11.5,28.6327489_77.21742189999999,4.864014871616554e18
2025-09-05 06:00:00.000000,28.64,77.2497,2025,9,5,6,"Laxmi Nagar Extension SO, DELHI, 110092",,,0.3129,3.8825,26.2903,0.8478,15.9745,18.3273,59,30.8,72,25.2,36.8,0.1,1005.0,981.5,97,3.5,88,12.1,28.6275609_77.2784081,1.1084965808007658e18
2025-09-05 06:00:00.000000,28.646,77.318,2025,9,5,6,"Shahdara Mandi SO, DELHI, 110032",,,0.3071,3.9221,26.869,0.8516,16.3597,16.8506,60,30.8,72,25.3,36.8,0.1,1005.0,981.8,97,3.5,88,12.1,28.6737274_77.2867086,9.86258287914356e18
2025-09-05 06:00:00.000000,28.6467,77.2037,2025,9,5,6,"Maya Puri S.O, DELHI, 110064",,,0.3133,4.003,26.5441,0.8093,15.9368,17.5992,59,30.7,70,24.7,36.3,0.0,1004.9,980.2,57,3.59,81,13.0,28.6230738_77.1207739,3.2479081676214164e18
2025-09-05 06:00:00.000000,28.6495,77.1239,2025,9,5,6,"Rajouri Market S.O, DELHI, 110027",,,0.3218,3.9694,27.4606,0.8261,16.5777,18.1763,60,30.7,70,24.7,36.4,0.0,1004.9,980.3,57,3.59,81,13.0,28.6456877_77.12002059999999,4.900612448981751e18
2025-09-05 06:00:00.000000,28.6505,77.3095,2025,9,5,6,"Telewara SO, DELHI, 110032",,,0.3141,4.1166,25.9664,0.8271,15.9197,17.2087,59,30.8,72,25.2,36.8,0.1,1005.0,981.4,97,3.5,88,12.1,28.67174673_77.29069186,5.9742756006646e18
2025-09-05 06:00:00.000000,28.6507,77.2334,2025,9,5,6,"Baroda House SO, DELHI, 110001",,,0.3216,4.3556,24.9392,0.7802,17.3215,19.993,62,30.7,72,25.2,36.7,0.1,1005.0,980.3,97,3.5,88,12.1,28.616831_77.23048000000001,1.1571755633765272e19
2025-09-05 06:00:00.000000,28.6519,77.1229,2025,9,5,6,"Rajouri Market S.O, DELHI, 110027",,,0.3218,3.9694,27.4606,0.8261,16.5777,18.1763,60,30.7,70,24.7,36.4,0.0,1004.9,980.3,57,3.59,81,13.0,28.6456877_77.12002059999999,4.900612448981751e18
2025-09-05 06:00:00.000000,28.655,77.2303,2025,9,5,6,"Indraprastha , DELHI, 110002",,,0.3058,3.7173,27.2676,0.7996,16.2648,18.2293,60,30.7,72,25.2,36.7,0.1,1005.0,980.3,97,3.5,88,12.1,28.6562814_77.2321071,1.6140198972987025e19
2025-09-05 06:00:00.000000,28.6562,77.241,2025,9,5,6,"Dareeba SO, DELHI, 110006",,,0.3114,4.0174,26.3819,0.8008,15.4004,16.8561,58,30.7,72,25.2,36.6,0.1,1005.0,980.2,97,3.5,88,12.1,28.6552556_77.2342286,1.0161438299950107e19
2025-09-05 06:00:00.000000,28.6655,77.2309,2025,9,5,6,"Gandhi Smarak Nidhi SO, DELHI, 110002",,,0.3157,3.8429,27.9683,0.8148,17.233,18.6201,62,30.8,72,25.2,36.8,0.1,1005.0,981.4,97,3.5,88,12.1,28.6376914_77.2461082,3.587390010364287e18
2025-09-05 06:00:00.000000,28.673,77.289,2025,9,5,6,"Hasanpur Bhowapur , UTTAR PRADESH, 201010",,,0.3201,4.815,23.6783,0.9225,14.7771,17.1507,56,30.8,72,25.3,36.8,0.1,1005.0,982.1,97,3.5,88,12.1,28.6392669_77.3205965,9.733809751880542e18
2025-09-05 06:00:00.000000,28.6737,77.2848,2025,9,5,6,"SRT NAGAR EXTENSION COUNTER, DELHI, 110055",,,0.314,3.9774,26.3546,0.8025,16.4523,17.0858,60,30.6,72,25.0,36.4,0.0,1005.0,978.0,82,3.42,83,11.5,28.64607186_77.20229251,7.921557685866194e18
2025-09-05 07:00:00.000000,28.4975,77.1736,2025,9,5,7,"Chattarpur SO, DELHI, 110074",,,0.323,4.4492,26.2958,0.6194,17.7186,18.92,63,30.7,72,25.2,36.3,0.1,1004.0,975.3,100,4.47,85,12.3,28.49704377_77.17854904,8.47003410834399e18
2025-09-05 07:00:00.000000,28.5244,77.1855,2025,9,5,7,"T B Hospital SO, DELHI, 110030",,,0.326,4.325,26.0112,0.7523,17.4247,19.5474,62,30.8,72,25.3,36.4,0.1,1004.0,976.9,100,4.47,85,12.3,28.5285215_77.1897841,2.492053353753303e18
2025-09-05 07:00:00.000000,28.5535,77.2588,2025,9,5,7,"Sant Nagar SO South Delhi, DELHI, 110065",,,0.3142,4.7618,27.1645,0.7782,17.8962,18.0545,63,31.1,70,25.1,37.0,0.1,1004.0,978.2,100,3.92,85,12.7,28.5541775_77.2512917,6.493010903284694e18
2025-09-05 07:00:00.000000,28.5537,77.192,2025,9,5,7,"IT Hauz Khas SO, DELHI, 110016",,,0.3158,4.4355,26.9161,0.7426,18.1002,18.8457,64,31.0,72,25.3,37.0,0.1,1004.0,978.4,100,3.89,82,12.4,28.5556198_77.19412419999999,1.150393369036904e19
2025-09-05 07:00:00.000000,28.5626,77.2686,2025,9,5,7,"New Friends Colony SO, DELHI, 110025",,,0.3246,4.3093,27.8489,0.7234,18.38,19.0054,64,31.2,71,25.2,37.2,0.1,1004.0,980.1,100,3.92,85,12.7,28.5674621_77.26913259999999,1.455872916574363e19
2025-09-05 07:00:00.000000,28.5933,77.2507,2025,9,5,7,"Hazrat Nizamuddin SO, DELHI, 110013",,,0.3195,4.668,26.1594,0.7526,16.6306,19.2419,60,31.2,71,25.2,37.3,0.1,1004.0,980.7,100,3.92,85,12.7,28.5888951_77.2534096,1.2512935980112433e19
2025-09-05 07:00:00.000000,28.6119,77.2194,2025,9,5,7,"Nirman Bhawan SO, DELHI, 110011",,,0.3297,4.5843,27.8106,0.7218,17.9587,19.108,63,31.1,72,25.4,37.2,0.1,1004.0,980.0,100,3.89,82,12.4,28.610753_77.2152263,1.9812532407513009e18
2025-09-05 07:00:00.000000,28.6127,77.2773,2025,9,5,7,"Anand Vihar SO, DELHI, 110092",,,0.3359,5.5588,23.1484,0.78,17.3938,17.5358,62,31.3,71,25.4,37.6,0.1,1004.0,980.9,82,3.63,82,12.7,28.6530481_77.30824249999999,1.505554291168166e19
2025-09-05 07:00:00.000000,28.6141527,77.1959622,2025,9,5,7,,,,2.206,9.888,0.005,2.019,22.307,80.708,75,78.0,92,51.6,78.0,0.0,1005.0,1010.0,0,0.92,111,6.11,,
2025-09-05 07:00:00.000000,28.6266,77.1167,2025,9,5,7,"Rajouri Market S.O, DELHI, 110027",,,0.3086,4.4852,27.5783,0.7744,17.429,18.7964,62,31.2,69,24.8,37.0,0.0,1003.9,979.4,57,3.7,81,13.1,28.6456877_77.12002059999999,4.900612448981751e18
2025-09-05 07:00:00.000000,28.6271,77.2167,2025,9,5,7,"Janpath SO, DELHI, 110001",,,0.3156,4.398,27.8573,0.7857,17.6603,19.6547,63,31.2,71,25.3,37.5,0.1,1004.0,979.9,64,3.54,81,11.6,28.6278172_77.2189594,1.1558560383593892e19
2025-09-05 07:00:00.000000,28.6315,77.2167,2025,9,5,7,"CAT EXTENSION COUNTER, DELHI, 110001",,,0.3186,4.4991,26.8609,0.703,16.2049,18.7102,60,31.2,71,25.2,37.4,0.1,1004.0,979.5,64,3.54,81,11.6,28.6327489_77.21742189999999,4.864014871616554e18
2025-09-05 07:00:00.000000,28.64,77.2497,2025,9,5,7,"Laxmi Nagar Extension SO, DELHI, 110092",,,0.3185,4.5084,27.7126,0.7133,18.2392,19.2398,64,31.2,71,25.4,37.6,0.1,1004.0,980.6,82,3.63,82,12.7,28.6275609_77.2784081,1.1084965808007658e18
2025-09-05 07:00:00.000000,28.646,77.318,2025,9,5,7,"Shahdara Mandi SO, DELHI, 110032",,,0.3197,4.3979,28.5209,0.7692,17.8951,18.3659,63,31.3,71,25.4,37.6,0.1,1004.0,980.9,82,3.63,82,12.7,28.6737274_77.2867086,9.86258287914356e18
2025-09-05 07:00:00.000000,28.6467,77.2037,2025,9,5,7,"Maya Puri S.O, DELHI, 110064",,,0.3244,4.7577,27.4207,0.742,17.4934,17.8049,62,31.2,69,24.8,37.0,0.0,1003.9,979.2,57,3.7,81,13.1,28.6230738_77.1207739,3.2479081676214164e18
2025-09-05 07:00:00.000000,28.6495,77.1239,2025,9,5,7,"Rajouri Market S.O, DELHI, 110027",,,0.3086,4.4852,27.5783,0.7744,17.429,18.7964,62,31.2,69,24.8,37.0,0.0,1003.9,979.4,57,3.7,81,13.1,28.6456877_77.12002059999999,4.900612448981751e18
2025-09-05 07:00:00.000000,28.6505,77.3095,2025,9,5,7,"Telewara SO, DELHI, 110032",,,0.3227,4.4742,28.1698,0.7564,18.0111,18.0243,63,31.2,71,25.3,37.6,0.1,1004.0,980.4,82,3.63,82,12.7,28.67174673_77.29069186,5.9742756006646e18
2025-09-05 07:00:00.000000,28.6507,77.2334,2025,9,5,7,"Baroda House SO, DELHI, 110001",,,0.3287,4.7655,26.2206,0.7114,18.251,20.335,64,31.2,71,25.3,37.4,0.1,1004.0,979.3,82,3.63,82,12.7,28.616831_77.23048000000001,1.1571755633765272e19
2025-09-05 07:00:00.000000,28.6519,77.1229,2025,9,5,7,"Rajouri Market S.O, DELHI, 110027",,,0.3086,4.4852,27.5783,0.7744,17.429,18.7964,62,31.2,69,24.8,37.0,0.0,1003.9,979.4,57,3.7,81,13.1,28.6456877_77.12002059999999,4.900612448981751e18
2025-09-05 07:00:00.000000,28.655,77.2303,2025,9,5,7,"Indraprastha , DELHI, 110002",,,0.3169,4.3033,26.9487,0.7623,18.4103,20.7898,64,31.2,71,25.3,37.4,0.1,1004.0,979.3,82,3.63,82,12.7,28.6562814_77.2321071,1.6140198972987025e19
2025-09-05 07:00:00.000000,28.6562,77.241,2025,9,5,7,"Dareeba SO, DELHI, 110006",,,0.319,4.0824,27.2505,0.7337,17.8394,19.0232,63,31.2,71,25.3,37.4,0.1,1004.0,979.2,82,3.63,82,12.7,28.6552556_77.2342286,1.0161438299950107e19
2025-09-05 07:00:00.000000,28.6655,77.2309,2025,9,5,7,"Gandhi Smarak Nidhi SO, DELHI, 110002",,,0.327,4.6277,26.6119,0.6904,18.0703,19.9069,63,31.2,71,25.3,37.6,0.1,1004.0,980.4,82,3.63,82,12.7,28.6376914_77.2461082,3.587390010364287e18
2025-09-05 07:00:00.000000,28.673,77.289,2025,9,5,7,"Hasanpur Bhowapur , UTTAR PRADESH, 201010",,,0.3351,5.7016,23.2146,0.8275,17.2154,17.2576,62,31.3,71,25.4,37.6,0.1,1004.0,981.1,82,3.63,82,12.7,28.6392669_77.3205965,9.733809751880542e18
2025-09-05 07:00:00.000000,28.6737,77.2848,2025,9,5,7,"SRT NAGAR EXTENSION COUNTER, DELHI, 110055",,,0.3217,4.4354,27.8291,0.7053,17.9708,18.1796,63,31.0,71,25.1,37.2,0.1,1004.0,977.0,64,3.54,81,11.6,28.64607186_77.20229251,7.921557685866194e18
2025-09-05 08:00:00.000000,28.4975,77.1736,2025,9,5,8,"Chattarpur SO, DELHI, 110074",,,0.3333,5.1633,24.7263,0.5797,20.0434,20.9348,68,28.7,79,24.6,33.4,1.7,1003.4,974.5,89,5.42,95,12.9,28.49704377_77.17854904,8.47003410834399e18
2025-09-05 08:00:00.000000,28.5244,77.1855,2025,9,5,8,"T B Hospital SO, DELHI, 110030",,,0.3355,4.9922,24.8729,0.6791,20.03,20.5448,68,28.8,79,24.7,33.6,1.7,1003.4,976.1,89,5.42,95,12.9,28.5285215_77.1897841,2.492053353753303e18
2025-09-05 08:00:00.000000,28.5535,77.2588,2025,9,5,8,"Sant Nagar SO South Delhi, DELHI, 110065",,,0.3282,5.1293,26.0644,0.7194,20.2313,22.9329,68,29.8,76,25.0,35.5,2.4,1003.2,977.4,83,4.15,105,12.8,28.5541775_77.2512917,6.493010903284694e18
2025-09-05 08:00:00.000000,28.5537,77.192,2025,9,5,8,"IT Hauz Khas SO, DELHI, 110016",,,0.3312,5.2563,27.2878,0.7103,20.8071,21.2717,69,29.9,75,25.0,35.3,1.6,1003.2,977.5,87,4.72,100,12.4,28.5556198_77.19412419999999,1.150393369036904e19
2025-09-05 08:00:00.000000,28.5626,77.2686,2025,9,5,8,"New Friends Colony SO, DELHI, 110025",,,0.333,4.8755,27.341,0.6782,20.2228,21.5825,68,29.9,76,25.1,35.7,2.4,1003.2,979.2,83,4.15,105,12.8,28.5674621_77.26913259999999,1.455872916574363e19
2025-09-05 08:00:00.000000,28.5933,77.2507,2025,9,5,8,"Hazrat Nizamuddin SO, DELHI, 110013",,,0.3293,5.1503,26.4563,0.6938,18.092,20.5048,63,29.9,76,25.1,35.8,2.4,1003.2,979.8,83,4.15,105,12.8,28.5888951_77.2534096,1.2512935980112433e19
2025-09-05 08:00:00.000000,28.6119,77.2194,2025,9,5,8,"Nirman Bhawan SO, DELHI, 110011",,,0.3362,5.0993,26.451,0.6478,20.6472,21.6412,69,30.0,75,25.1,35.4,1.6,1003.2,979.1,87,4.72,100,12.4,28.610753_77.2152263,1.9812532407513009e18
2025-09-05 08:00:00.000000,28.6127,77.2773,2025,9,5,8,"Anand Vihar SO, DELHI, 110092",,,0.3459,5.7188,25.4548,0.795,20.7445,21.701,69,30.9,73,25.4,37.1,0.1,1003.0,979.9,60,3.76,100,12.6,28.6530481_77.30824249999999,1.505554291168166e19
2025-09-05 08:00:00.000000,28.6141527,77.1959622,2025,9,5,8,,,,2.206,9.888,0.005,2.019,22.307,80.708,75,78.0,92,51.6,78.0,0.0,1005.0,1010.0,0,0.92,111,6.11,,
2025-09-05 08:00:00.000000,28.6266,77.1167,2025,9,5,8,"Rajouri Market S.O, DELHI, 110027",,,0.3403,5.2237,27.2837,0.7003,18.828,22.8192,65,31.5,69,25.1,37.4,0.0,1002.8,978.3,97,3.65,88,12.8,28.6456877_77.12002059999999,4.900612448981751e18
2025-09-05 08:00:00.000000,28.6271,77.2167,2025,9,5,8,"Janpath SO, DELHI, 110001",,,0.3366,5.08,26.8774,0.6854,19.1602,21.6463,66,31.1,72,25.4,37.2,0.1,1002.9,978.8,83,3.83,97,11.8,28.6278172_77.2189594,1.1558560383593892e19
2025-09-05 08:00:00.000000,28.6315,77.2167,2025,9,5,8,"CAT EXTENSION COUNTER, DELHI, 110001",,,0.3334,4.9687,27.7073,0.6937,20.3019,21.0395,68,31.1,72,25.3,37.1,0.1,1002.9,978.4,83,3.83,97,11.8,28.6327489_77.21742189999999,4.864014871616554e18
2025-09-05 08:00:00.000000,28.64,77.2497,2025,9,5,8,"Laxmi Nagar Extension SO, DELHI, 110092",,,0.3305,5.059,26.7002,0.6958,20.2062,20.7562,68,30.9,73,25.4,37.1,0.1,1003.0,979.6,60,3.76,100,12.6,28.6275609_77.2784081,1.1084965808007658e18
2025-09-05 08:00:00.000000,28.646,77.318,2025,9,5,8,"Shahdara Mandi SO, DELHI, 110032",,,0.3251,4.979,27.5036,0.688,21.1369,21.9216,70,30.9,73,25.4,37.1,0.1,1003.0,979.9,60,3.76,100,12.6,28.6737274_77.2867086,9.86258287914356e18
2025-09-05 08:00:00.000000,28.6467,77.2037,2025,9,5,8,"Maya Puri S.O, DELHI, 110064",,,0.3336,5.0056,27.1268,0.7232,19.8846,20.288,67,31.5,69,25.1,37.4,0.0,1002.8,978.2,97,3.65,88,12.8,28.6230738_77.1207739,3.2479081676214164e18
2025-09-05 08:00:00.000000,28.6495,77.1239,2025,9,5,8,"Rajouri Market S.O, DELHI, 110027",,,0.3403,5.2237,27.2837,0.7003,18.828,22.8192,65,31.5,69,25.1,37.4,0.0,1002.8,978.3,97,3.65,88,12.8,28.6456877_77.12002059999999,4.900612448981751e18
2025-09-05 08:00:00.000000,28.6505,77.3095,2025,9,5,8,"Telewara SO, DELHI, 110032",,,0.3286,4.7007,26.3661,0.6269,19.4902,21.6515,66,30.9,73,25.4,37.1,0.1,1003.0,979.4,60,3.76,100,12.6,28.67174673_77.29069186,5.9742756006646e18
2025-09-05 08:00:00.000000,28.6507,77.2334,2025,9,5,8,"Baroda House SO, DELHI, 110001",,,0.3357,5.1755,27.502,0.6426,19.1805,20.677,66,30.8,73,25.3,37.0,0.1,1003.0,978.3,60,3.76,100,12.6,28.616831_77.23048000000001,1.1571755633765272e19
2025-09-05 08:00:00.000000,28.6519,77.1229,2025,9,5,8,"Rajouri Market S.O, DELHI, 110027",,,0.3403,5.2237,27.2837,0.7003,18.828,22.8192,65,31.5,69,25.1,37.4,0.0,1002.8,978.3,97,3.65,88,12.8,28.6456877_77.12002059999999,4.900612448981751e18
2025-09-05 08:00:00.000000,28.655,77.2303,2025,9,5,8,"Indraprastha , DELHI, 110002",,,0.328,4.8894,26.6297,0.7251,20.5559,23.3504,69,30.8,73,25.3,37.0,0.1,1003.0,978.3,60,3.76,100,12.6,28.6562814_77.2321071,1.6140198972987025e19
2025-09-05 08:00:00.000000,28.6562,77.241,2025,9,5,8,"Dareeba SO, DELHI, 110006",,,0.3336,5.027,25.9649,0.6894,19.4279,21.8456,66,30.8,73,25.3,37.0,0.1,1003.0,978.2,60,3.76,100,12.6,28.6552556_77.2342286,1.0161438299950107e19
2025-09-05 08:00:00.000000,28.6655,77.2309,2025,9,5,8,"Gandhi Smarak Nidhi SO, DELHI, 110002",,,0.3392,4.8829,25.6494,0.6846,19.2785,20.8612,66,30.9,73,25.4,37.1,0.1,1003.0,979.4,60,3.76,100,12.6,28.6376914_77.2461082,3.587390010364287e18
2025-09-05 08:00:00.000000,28.673,77.289,2025,9,5,8,"Hasanpur Bhowapur , UTTAR PRADESH, 201010",,,0.3397,6.1365,23.2386,0.7648,19.9972,20.4978,67,30.9,73,25.4,37.2,0.1,1003.0,980.1,60,3.76,100,12.6,28.6392669_77.3205965,9.733809751880542e18
2025-09-05 08:00:00.000000,28.6737,77.2848,2025,9,5,8,"SRT NAGAR EXTENSION COUNTER, DELHI, 110055",,,0.3235,4.8707,25.7072,0.6841,20.9085,21.3919,70,30.9,72,25.2,36.9,0.1,1002.9,976.0,83,3.83,97,11.8,28.64607186_77.20229251,7.921557685866194e18
2025-09-05 09:00:00.000000,28.4975,77.1736,2025,9,5,9,"Chattarpur SO, DELHI, 110074",,,0.3439,5.5043,23.8572,0.5511,22.4796,22.6291,73,30.4,75,25.5,36.0,0.5,1001.7,973.0,66,3.18,68,11.0,28.49704377_77.17854904,8.47003410834399e18
2025-09-05 09:00:00.000000,28.5244,77.1855,2025,9,5,9,"T B Hospital SO, DELHI, 110030",,,0.3434,5.2732,25.3475,0.6814,23.8634,24.307,76,30.5,75,25.6,36.1,0.5,1001.7,974.6,66,3.18,68,11.0,28.5285215_77.1897841,2.492053353753303e18
2025-09-05 09:00:00.000000,28.5535,77.2588,2025,9,5,9,"Sant Nagar SO South Delhi, DELHI, 110065",,,0.3433,5.4227,27.8846,0.698,23.8316,24.4076,76,30.9,74,25.7,36.9,0.2,1001.6,975.9,69,3.04,65,10.4,28.5541775_77.2512917,6.493010903284694e18
2025-09-05 09:00:00.000000,28.5537,77.192,2025,9,5,9,"IT Hauz Khas SO, DELHI, 110016",,,0.3299,5.3366,28.2755,0.7095,22.6839,23.8116,73,30.5,76,25.7,36.4,1.5,1001.8,976.2,49,2.93,60,11.4,28.5556198_77.19412419999999,1.150393369036904e19
2025-09-05 09:00:00.000000,28.5626,77.2686,2025,9,5,9,"New Friends Colony SO, DELHI, 110025",,,0.3414,5.4416,26.833,0.6329,22.0657,24.1595,72,31.0,74,25.8,37.1,0.2,1001.6,977.8,69,3.04,65,10.4,28.5674621_77.26913259999999,1.455872916574363e19
2025-09-05 09:00:00.000000,28.5933,77.2507,2025,9,5,9,"Hazrat Nizamuddin SO, DELHI, 110013",,,0.3459,5.6138,27.371,0.6836,22.7817,24.224,73,31.0,74,25.8,37.1,0.2,1001.6,978.3,69,3.04,65,10.4,28.5888951_77.2534096,1.2512935980112433e19
2025-09-05 09:00:00.000000,28.6119,77.2194,2025,9,5,9,"Nirman Bhawan SO, DELHI, 110011",,,0.3432,5.5704,26.158,0.7228,22.299,23.0492,72,30.6,76,25.8,36.6,1.5,1001.8,977.8,49,2.93,60,11.4,28.610753_77.2152263,1.9812532407513009e18
2025-09-05 09:00:00.000000,28.6127,77.2773,2025,9,5,9,"Anand Vihar SO, DELHI, 110092",,,0.3559,5.8787,27.7613,0.81,24.0952,25.8663,76,30.8,73,25.5,36.8,0.1,1001.7,978.6,50,2.93,63,11.9,28.6530481_77.30824249999999,1.505554291168166e19
2025-09-05 09:00:00.000000,28.6141527,77.1959622,2025,9,5,9,,,,2.206,9.888,0.005,2.019,22.307,80.708,75,78.0,92,51.6,78.0,0.0,1005.0,1010.0,0,0.92,111,6.11,,
2025-09-05 09:00:00.000000,28.6266,77.1167,2025,9,5,9,"Rajouri Market S.O, DELHI, 110027",,,0.3432,5.4395,26.8931,0.6868,22.4998,25.1687,73,29.4,79,25.4,35.3,2.5,1001.9,977.3,64,2.91,66,12.4,28.6456877_77.12002059999999,4.900612448981751e18
2025-09-05 09:00:00.000000,28.6271,77.2167,2025,9,5,9,"Janpath SO, DELHI, 110001",,,0.3487,5.4299,26.8018,0.7071,22.2761,24.002,72,30.3,75,25.3,36.1,3.3,1001.9,977.8,51,2.9,58,11.2,28.6278172_77.2189594,1.1558560383593892e19
2025-09-05 09:00:00.000000,28.6315,77.2167,2025,9,5,9,"CAT EXTENSION COUNTER, DELHI, 110001",,,0.3352,5.2921,25.5437,0.6189,21.8569,23.4907,71,30.2,75,25.2,36.1,3.3,1001.9,977.3,51,2.9,58,11.2,28.6327489_77.21742189999999,4.864014871616554e18
2025-09-05 09:00:00.000000,28.64,77.2497,2025,9,5,9,"Laxmi Nagar Extension SO, DELHI, 110092",,,0.3437,5.1922,27.3352,0.6454,22.3676,24.8156,72,30.8,73,25.5,36.8,0.1,1001.7,978.3,50,2.93,63,11.9,28.6275609_77.2784081,1.1084965808007658e18
2025-09-05 09:00:00.000000,28.646,77.318,2025,9,5,9,"Shahdara Mandi SO, DELHI, 110032",,,0.3413,5.2096,27.8188,0.6678,23.7142,24.8302,76,30.8,73,25.5,36.8,0.1,1001.7,978.6,50,2.93,63,11.9,28.6737274_77.2867086,9.86258287914356e18
2025-09-05 09:00:00.000000,28.6467,77.2037,2025,9,5,9,"Maya Puri S.O, DELHI, 110064",,,0.3428,5.2535,26.833,0.7045,22.2758,22.771,72,29.4,79,25.4,35.3,2.5,1001.9,977.2,64,2.91,66,12.4,28.6230738_77.1207739,3.2479081676214164e18
2025-09-05 09:00:00.000000,28.6495,77.1239,2025,9,5,9,"Rajouri Market S.O, DELHI, 110027",,,0.3432,5.4395,26.8931,0.6868,22.4998,25.1687,73,29.4,79,25.4,35.3,2.5,1001.9,977.3,64,2.91,66,12.4,28.6456877_77.12002059999999,4.900612448981751e18
2025-09-05 09:00:00.000000,28.6505,77.3095,2025,9,5,9,"Telewara SO, DELHI, 110032",,,0.335,4.72,28.4412,0.65,22.7567,24.6365,73,30.8,73,25.4,36.8,0.1,1001.7,978.2,50,2.93,63,11.9,28.67174673_77.29069186,5.9742756006646e18
2025-09-05 09:00:00.000000,28.6507,77.2334,2025,9,5,9,"Baroda House SO, DELHI, 110001",,,0.34,5.5942,27.3788,0.6924,23.7033,24.0548,75,30.7,73,25.4,36.7,0.1,1001.7,977.1,50,2.93,63,11.9,28.616831_77.23048000000001,1.1571755633765272e19
2025-09-05 09:00:00.000000,28.6519,77.1229,2025,9,5,9,"Rajouri Market S.O, DELHI, 110027",,,0.3432,5.4395,26.8931,0.6868,22.4998,25.1687,73,29.4,79,25.4,35.3,2.5,1001.9,977.3,64,2.91,66,12.4,28.6456877_77.12002059999999,4.900612448981751e18
2025-09-05 09:00:00.000000,28.655,77.2303,2025,9,5,9,"Indraprastha , DELHI, 110002",,,0.3391,5.4754,26.3108,0.6878,22.7014,25.9109,73,30.7,73,25.4,36.7,0.1,1001.7,977.1,50,2.93,63,11.9,28.6562814_77.2321071,1.6140198972987025e19
2025-09-05 09:00:00.000000,28.6562,77.241,2025,9,5,9,"Dareeba SO, DELHI, 110006",,,0.3439,5.3055,27.666,0.7045,22.62,24.3809,73,30.7,73,25.4,36.7,0.1,1001.7,977.0,50,2.93,63,11.9,28.6552556_77.2342286,1.0161438299950107e19
2025-09-05 09:00:00.000000,28.6655,77.2309,2025,9,5,9,"Gandhi Smarak Nidhi SO, DELHI, 110002",,,0.3449,5.1262,26.4648,0.6722,23.0672,24.3954,74,30.8,73,25.4,36.8,0.1,1001.7,978.2,50,2.93,63,11.9,28.6376914_77.2461082,3.587390010364287e18
2025-09-05 09:00:00.000000,28.673,77.289,2025,9,5,9,"Hasanpur Bhowapur , UTTAR PRADESH, 201010",,,0.3459,5.6743,25.6221,0.8033,23.4981,23.6647,75,30.8,73,25.5,36.9,0.1,1001.7,978.8,50,2.93,63,11.9,28.6392669_77.3205965,9.733809751880542e18
2025-09-05 09:00:00.000000,28.6737,77.2848,2025,9,5,9,"SRT NAGAR EXTENSION COUNTER, DELHI, 110055",,,0.3379,5.2654,26.9925,0.6573,23.938,24.4254,76,30.1,75,25.1,35.8,3.3,1001.9,974.9,51,2.9,58,11.2,28.64607186_77.20229251,7.921557685866194e18
